CONTACT_ID,SPEAKER_TAG,CAPTION,CALL_LANGUAGE,NEGATIVE,NEUTRAL,POSITIVE,SENTIMENT_LABLE,START_TIME_SECOND,END_TIME_SECOND,TIME_SPOKEN_SECOND,TIME_SILENCE_SECOND,LOAD_DATE
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"OK, and.",en-US,5.9,76.93,17.16,Neutral,80,82,2,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,"Yes, a few, a lot of pages, a few pages, yeah, I would say.",en-US,1.21,48.48,50.31,Positive,81,86,5,2,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,"Uh, let me see.",en-US,3.26,80.53,16.21,Neutral,88,90,2,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,Mm.,en-US,8.26,69.18,22.56,Neutral,89,90,1,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,So I see we have a ticket open for pending cancellation.,en-US,14.53,82.65,2.82,Neutral,91,94,3,5,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,"Yeah, so would you, would you go ahead and cancel it for me, please?",en-US,64.36,31.52,4.12,Negative,99,103,4,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"Yeah, so this is, uh, you know, I just work here in customer service, so I don't, I don't really have any ability to like to cancel. I do see there's a case open.",en-US,42.83,54.02,3.15,Neutral,104,113,9,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"Uh, for a pending cancellation.",en-US,29.5,68.45,2.05,Neutral,114,115,1,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"Um,",en-US,7.58,76.2,16.22,Neutral,116,117,1,3,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,So what's that supposed to mean?,en-US,26.74,71.55,1.72,Neutral,120,122,2,2,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"Uh, yes, it sounds sounds like they're working on, on, on, on their end. I can ask them for an update, um, but I don't see, yeah, I don't see where they sent you anything today that I'm.",en-US,17.74,75.6,6.66,Neutral,124,136,12,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,So I can see. Do you know where who did it come from?,en-US,2.28,92.74,4.97,Neutral,136,139,3,3,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,I just got it in my email.,en-US,1.56,87.47,10.96,Neutral,142,144,2,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"Yeah, but do you, do you know who sends it to you?",en-US,14.5,80.65,4.85,Neutral,145,147,2,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,I said uh documents.,en-US,6.73,86.25,7.02,Neutral,146,148,2,2,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,So,en-US,13.18,50.03,36.78,Neutral,150,150,0,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,"Um it's, it, it just came through DocuSign, so I, I don't really know, but it says that uh it's completed.",en-US,1.32,71.48,27.2,Neutral,151,158,7,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,"Like it doesn't give details of, of what it is. It's just showing records of me signing the document.",en-US,49.88,48.75,1.37,Negative,159,166,7,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,"And, and, and the leaves or whatever, like it's, it's just sketchy.",en-US,73.13,24.1,2.77,Negative,167,173,6,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,170,171,1,2,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,"Yeah, but then I already communicated with you guys that I'm not moving forward, so I, I'm not expecting to receive any documents from you guys.",en-US,80.48,18.62,0.9,Negative,173,181,8,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,Got you.,en-US,5.37,50.8,43.83,Neutral,173,174,1,8,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"Got you. Yeah, um.",en-US,2.01,42.02,55.97,Positive,182,184,2,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,It's been about * or * months ago.,en-US,2.75,90.67,6.57,Neutral,183,186,3,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"I hear you. Yeah, so, you know, like I said, uh, here, here in customer service, we mostly handle people who are, you know, signed and installed and all of that. So I can't help you too much on the kind of cancellation of a, of a contract, but what I can do is, um, you know, I can add a note in here. Like I said, it looks like that they already have uh something open for you that it is.",en-US,7.82,81.79,10.39,Neutral,186,205,19,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"Uh, it's getting canceled, so, um, as far as I can tell, you should be, you should be good, um, I guess just kinda.",en-US,36.95,46.87,16.18,Neutral,206,213,7,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"If they need anything from me, they should contact you and let you know.",en-US,6.46,84.96,8.58,Neutral,214,216,2,2,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,218,219,1,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,220,221,1,2,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,"Yeah, OK, I called, so if anything, I'm on record to have called you guys and you said it's OK, so, yeah.",en-US,0.77,26.51,72.72,Positive,223,229,6,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"Uh,",en-US,8.73,77.99,13.28,Neutral,224,224,0,6,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"Yeah, yeah, I'm adding a note in here that we spoke and you, you know, you're looking for an update on your cancellation, um.",en-US,6.65,86.93,6.42,Neutral,230,235,5,1,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"Like I said, you know, we don't have much to do with that here in customer service we we handle.",en-US,31.95,59.31,8.74,Neutral,236,240,4,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,236,237,1,3,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"Mostly people who are, you know, already installed and activate and things like that. So I'll have to, I'll have to check with them, but I added a note in so they can see it and if they need anything from you, they should be able to reach out and let you know.",en-US,2.5,84.38,13.12,Neutral,240,250,10,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,OK,en-US,9.38,42.41,48.21,Positive,243,243,0,10,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,Sounds good. OK.,en-US,0.59,4.48,94.93,Positive,253,255,2,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,All right.,en-US,5.09,52.39,42.52,Neutral,255,256,1,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,"All righty. Well, yes, sir. Other than that, can I can help you with?",en-US,0.92,51.71,47.37,Neutral,256,260,4,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,Thank you.,en-US,1.88,14.67,83.45,Positive,257,259,2,3,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,I'm OK. Thank you.,en-US,3.96,24.02,72.02,Positive,262,264,2,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,Perfect. Hope you have a good rest of your day. Thanks for calling.,en-US,0.36,1.11,98.53,Positive,264,267,3,2,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,CUSTOMER,Bye bye.,en-US,20.27,62.93,16.8,Neutral,269,270,1,0,2025-04-08 02:34:09.840220
4f62dc91-20b4-42ef-bcab-6aad9f7ef067,AGENT,Like,en-US,9.33,51.24,39.43,Neutral,270,271,1,0,2025-04-08 02:34:09.840220
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,Good afternoon. Thank you for calling Positen. My name is Joan. Who do I have the pleasure of speaking with today?,en-US,0.32,8.48,91.2,Positive,0,5,5,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,I,en-US,11.37,41.85,46.78,Positive,2,3,1,3,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"**, I'm sorry, sorry, sorry. I'm sorry. Um",en-US,80.37,17.93,1.71,Negative,6,10,4,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"I'm sorry, my name is Tania Stevens. What is your name again? I'm sorry.",en-US,69.12,29.12,1.76,Negative,11,15,4,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,My name is Joanne.,en-US,3.39,84.0,12.61,Neutral,14,16,2,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"Joanne, hi Joanne. I'm a positive customer and um.",en-US,1.14,12.58,86.29,Positive,17,22,5,2,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"I just feel like I'm spinning my wheels uh trying to get an answer to this question and hopefully you can answer me now, even though my utility company here on the east coast where I'm located has closed for, for business for the day.",en-US,63.34,33.29,3.37,Negative,24,38,14,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,Sure.,en-US,6.72,65.17,28.11,Neutral,30,31,1,8,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,39,40,1,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"Um,",en-US,7.58,76.2,16.22,Neutral,39,40,1,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"It, it, and I don't, I don't understand how come I can't pull up the email that I got from you guys. It was either an email. I'm hoping it wasn't a text message because I delete them. I get so many, but nonetheless, I received notification either via text or email from Positgen, um, but if it was from.",en-US,81.09,17.69,1.22,Negative,41,62,21,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"Have it unfortunately I can't pull it up. It was either late February or during the month of March. I received notification telling me that as an incentive, uh, I am, um, going to receive $*** I, I can't give it to you verbatim because I can't remember but it was for a $*** incentive for having the panels installed blah blah blah.",en-US,60.86,36.38,2.77,Negative,63,90,27,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"So depositgen said we're gonna do what we have to do on our end, but you have to reach out to your um electrical supplier because it's a form that they have to supply to me, the customer, to complete in order to complete the process. I was like, cool. So I called to confirm.",en-US,5.56,79.22,15.21,Neutral,90,112,22,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,90,91,1,22,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"Uh, the validity of the of the message, the person on it, they said yes, Ms. Stevens, that's, that's accurate, but um, you have to reach out to your provider. I think that's, that's fine. That's what I'm calling to confirm, which they did, and I reached out to Pico here in Philadelphia. They said yes, there's a form you have to fill the form out. So I called that that they said we can send it to you through the mail, US postal or we can email.",en-US,2.88,71.76,25.36,Neutral,113,143,30,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"Um, I don't trust the mail too much, so I asked them, could they send it to my, I asked them, could they email it to me and um I just don't remember what the subject line was, but if I type solar, solar, that should come up, that should bring the email up, but it's not from Pico and I had spoken with about ** different, ** different offices at Pico this evening and even if they had the word solar.",en-US,47.88,50.17,1.95,Neutral,143,173,30,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,Right.,en-US,11.43,62.64,25.93,Neutral,146,147,1,16,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,163,164,1,9,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"In their name. It, they, they don't know what the hell I'm talking about. No disrespect. So, I'm calling.",en-US,81.84,15.93,2.23,Negative,173,180,7,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"Oh, it's OK. I understand.",en-US,4.8,48.04,47.16,Neutral,178,180,2,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"I'm calling you guys, my solar company to see if in fact, you, you know what I'm talking about. This letter went out either email or text to say you're in, you're, you're gonna get $*** in credit incentive.",en-US,6.18,71.53,22.3,Neutral,180,199,19,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,193,194,1,5,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"Yes, I see it and I know what you're talking about.",en-US,3.15,66.02,30.83,Neutral,199,203,4,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,But it it'll be paid to me. It'll be paid to me. You see it? You see it?,en-US,0.82,35.48,63.7,Positive,200,206,6,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"I know exactly what you're talking about. No, I don't see that application, but I know what you're talking about. So what it is is an application is approved. You can expect a $*** rebate check after permission to install. So within ** days of that. So uh.",en-US,5.19,76.44,18.38,Neutral,204,220,16,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Oh,en-US,11.75,49.62,38.63,Neutral,207,207,0,2,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Oh.,en-US,13.57,62.58,23.85,Neutral,209,210,1,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Oh,en-US,11.75,49.62,38.63,Neutral,211,212,1,5,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Oh.,en-US,13.57,62.58,23.85,Neutral,217,218,1,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"Why don't all the, why don't all your colleagues know this? Why don't all your colleagues know this? Oh my God.",en-US,88.06,10.43,1.52,Negative,219,226,7,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"OK, I'm gonna be real with you. I'm gonna be so honest with you, Ms. Stevens. I didn't even know. All I did was a Google search. That's all I did. While you were talking about it, I was searching on the internet to see what I could find regarding Pico and $*** incentive, OK? It's not part of the training at Positent to defend my colleagues, but it is our job to research.",en-US,27.55,61.85,10.6,Neutral,225,248,23,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,So,en-US,13.18,50.03,36.78,Neutral,238,239,1,2,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,I,en-US,11.37,41.85,46.78,Positive,241,242,1,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,You what?,en-US,8.62,82.41,8.97,Neutral,243,244,1,4,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"So I did, I did do some research I found that here and let me see what I can send to you and see if I can access this application myself.",en-US,1.37,90.61,8.01,Neutral,248,258,10,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Right.,en-US,11.43,62.64,25.93,Neutral,250,251,1,4,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Oh my God. OK.,en-US,9.43,36.07,54.5,Positive,255,258,3,2,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"But I filled out the form and I sent it into them. Yes, ma'am, I did that.",en-US,1.58,66.7,31.72,Neutral,260,267,7,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,So you did?,en-US,5.76,90.42,3.81,Neutral,262,263,1,2,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,265,266,1,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"So, but send me whatever you're gonna send me that way I can argue with them tomorrow and, you know.",en-US,26.42,66.41,7.17,Neutral,267,274,7,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"OK. So what I'm, what I'm looking at.",en-US,2.98,78.24,18.78,Neutral,274,277,3,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"Because I, I can't.",en-US,68.91,28.76,2.34,Negative,276,277,1,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,278,279,1,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"Mhm. Go ahead, go ahead.",en-US,4.67,64.61,30.72,Neutral,279,281,2,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"No, what I, what I was looking at is is their website and it says to click here to learn more, so that's what I'm doing and it's talking about solar rebates, get the process it says customers apply online, apply by email, fax, frequently ask questions, get answers here, apply so you've already submitted the.",en-US,3.09,90.1,6.8,Neutral,281,302,21,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Uh,en-US,11.27,68.31,20.41,Neutral,282,283,1,7,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Mhm.,en-US,7.62,73.91,18.48,Neutral,290,291,1,11,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"Application so we just need to know what's next, right?",en-US,4.84,87.07,8.09,Neutral,302,305,3,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Your fault.,en-US,67.83,30.09,2.09,Negative,304,304,0,3,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,And that's all.,en-US,15.6,66.55,17.85,Neutral,307,308,1,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"OK, so let's see what it says.",en-US,5.31,85.92,8.76,Neutral,308,312,4,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"If you need assistance, call ****-IO Save, which I, I imagine that's the number you've been calling.",en-US,8.48,85.59,5.93,Neutral,312,319,7,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"Wait a minute, let me see because I got a hold on.",en-US,3.12,86.68,10.2,Neutral,320,323,3,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"Let's see, let's see the frequently asked questions.",en-US,4.21,89.0,6.8,Neutral,320,322,2,3,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,***. What is it? What's the other?,en-US,3.56,93.16,3.28,Neutral,325,329,4,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"Oh, let me go back.",en-US,5.17,57.5,37.33,Neutral,326,327,1,2,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"Uh, it is ***-***-****. OK, OK, good.",en-US,1.21,33.68,65.11,Positive,329,338,9,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Don't have that.,en-US,33.33,59.0,7.66,Neutral,335,336,1,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,*th grade * that I just gave me that. He just gave me that.,en-US,2.27,82.99,14.75,Neutral,337,342,5,2,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,344,344,0,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,** minutes ago he just told me that right.,en-US,2.31,84.58,13.11,Neutral,344,347,3,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"Oh my goodness. OK. All right, so that's, that's their, uh, phone number for help if you for about these rebate processes, um, let me look at the FAQs and see if it'll give me kind of like an ETA on on how these turn around.",en-US,4.08,66.29,29.62,Neutral,345,360,15,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Mhm.,en-US,7.62,73.91,18.48,Neutral,356,357,1,4,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"Uh, let's see.",en-US,3.94,81.93,14.14,Neutral,361,363,2,2,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"No, that's not helping. It just says do solar additions qualify? Do I need to submit an application? Where can I apply for the residential solar rebate? Our business is eligible so nothing about following up on that. So I guess I would just use that phone number.",en-US,79.96,19.26,0.78,Negative,365,381,16,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,Mm.,en-US,8.26,69.18,22.56,Neutral,365,366,1,15,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"Because I don't see anything else that that's available for that. Let me just dig a little deeper here, see if I'm not missing anything.",en-US,27.44,68.02,4.54,Neutral,381,390,9,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,383,383,0,7,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"He, he tried to transfer me. He was really helpful and he took the time like you are now.",en-US,1.25,15.1,83.65,Positive,390,398,8,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,395,396,1,2,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"Oh, that's good to hear.",en-US,1.13,3.4,95.47,Positive,398,399,1,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"And everybody, oh no, that's not.",en-US,59.59,34.2,6.21,Negative,398,401,3,1,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"Yeah, so he took the time and then he tried to transfer me and we were just.",en-US,10.03,82.31,7.66,Neutral,402,405,3,0,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,AGENT,"Well, that's.",en-US,23.6,64.94,11.46,Neutral,402,404,2,2,2025-04-08 02:34:24.574158
ec7a9351-3aaf-491a-92ec-50033173bed7,CUSTOMER,"So, you know, things happen.",en-US,5.7,80.96,13.35,Neutral,406,408,2,0,2025-04-08 02:34:24.574158
